tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,4,970027,,,Katie Boulter,,,,,394732,,,Maria Timofeeva,,,,,6-2 6-2,3,R32,,2,4,,,,,,,,3,1,,,,,,,,62,1012,153,494
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,5,235584,,,Iryna Shymanovich,,,,,334255,,,Linda Fruhvirtova,,,,,6-3 7-5,3,R32,,0,2,,,,,,,,5,9,,,,,,,,182,398,143,541
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,6,125061,,,Dominika Salkova,,,,,126226,,,Anna Blinkova,,,,,7-5 6-1,3,R32,,1,2,,,,,,,,1,3,,,,,,,,124,613,90,819
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,7,756180,,,Marta Kostyuk,,,,,671871,,,Diane Parry,,,,,6-1 6-4,3,R32,,2,2,,,,,,,,0,6,,,,,,,,27,1473,95,806
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,8,520895,,,Caty Mcnally,,,,,421894,,,Katie Volynets,,,,,1-6 6-1 6-1,3,R32,,0,1,,,,,,,,1,0,,,,,,,,69,919,88,831
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,9,600494,,,Xinyu Wang,,,,,944663,,,Chloe Paquet,,,,,3-6 6-4 6-3,3,R32,,3,1,,,,,,,,6,7,,,,,,,,32,1383,236,295
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,10,121013,,,Elisabetta Cocciaretto,,,,,461549,,,Alina Charaeva,,,,,6-3 4-6 6-2,3,R32,,2,3,,,,,,,,1,4,,,,,,,,42,1310,126,600
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,11,885728,,,Jaqueline  Cristian,,,,,792158,,,Tiantsoa Rakotomanga Rajaonah,,,,,2-6 7-6 7-5,3,R32,,0,4,,,,,,,,4,4,,,,,,,,33,1382,136,565
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,12,987862,,,Hailey Baptiste,,,,,673787,,,Jessika Ponchet,,,,,3-6 7-6 6-2,3,R32,,5,3,,,,,,,,4,4,,,,,,,,35,1372,170,427
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,13,571895,,,Oleksandra Oliynykova,,,,,287133,,,Lilli Tagger,,,,,6-3 4-6 6-4,3,R32,,0,1,,,,,,,,2,4,,,,,,,,68,931,117,705
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,14,610520,,,Anna Bondar,,,,,141528,,,Harmony Tan,,,,,6-2 4-6 6-0,3,R32,,2,4,,,,,,,,2,3,,,,,,,,63,999,202,352
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,15,619460,,,Ann Li,,,,,568609,,,Kamilla Rakhimova,,,,,4-6 6-2 6-3,3,R16,,6,4,,,,,,,,0,9,,,,,,,,36,1356,72,914
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,16,913730,,,Tatjana Maria,,,,,973113,,,Elsa Jacquemot,,,,,6-4 6-3,3,R32,,5,1,,,,,,,,3,4,,,,,,,,61,1023,59,1029
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,17,600745,,,Sorana Cirstea,,,,,192242,,,Fiona Ferro,,,,,6-3 6-7 7-6,3,R32,,4,0,,,,,,,,2,6,,,,,,,,29,1459,216,323
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,18,756180,,,Marta Kostyuk,,,,,520895,,,Caty Mcnally,,,,,2-6 6-2 6-1,3,R16,,3,2,,,,,,,,0,3,,,,,,,,27,1473,69,919
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,19,970027,,,Katie Boulter,,,,,885728,,,Jaqueline  Cristian,,,,,7-6 4-6 6-1,3,R16,,5,2,,,,,,,,7,4,,,,,,,,62,1012,33,1382
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,20,913730,,,Tatjana Maria,,,,,125061,,,Dominika Salkova,,,,,6-3 6-2,3,R16,,5,0,,,,,,,,3,2,,,,,,,,61,1023,124,613
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,21,235584,,,Iryna Shymanovich,,,,,987862,,,Hailey Baptiste,,,,,6-3 5-7 6-3,3,R16,,0,3,,,,,,,,7,3,,,,,,,,182,398,35,1372
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,22,305997,,,Podrez V.,,,,,121013,,,Elisabetta Cocciaretto,,,,,7-6 4-6 6-4,3,R16,,7,9,,,,,,,,1,6,,,,,,,,206,338,42,1310
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,23,600745,,,Sorana Cirstea,,,,,600494,,,Xinyu Wang,,,,,5-3,3,R16,,4,2,,,,,,,,1,3,,,,,,,,29,1459,32,1383
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,24,610520,,,Anna Bondar,,,,,571895,,,Oleksandra Oliynykova,,,,,6-0 4-6 6-0,3,R16,,1,0,,,,,,,,0,2,,,,,,,,63,999,68,931
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,25,913730,,,Tatjana Maria,,,,,235584,,,Iryna Shymanovich,,,,,7-6 6-2,3,QF,,5,0,,,,,,,,0,2,,,,,,,,61,1023,182,398
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,26,305997,,,Podrez V.,,,,,970027,,,Katie Boulter,,,,,6-4 6-1,3,QF,,1,2,,,,,,,,0,6,,,,,,,,206,338,62,1012
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,27,756180,,,Marta Kostyuk,,,,,619460,,,Ann Li,,,,,6-0 6-7 6-3,3,QF,,5,5,,,,,,,,0,5,,,,,,,,27,1473,36,1356
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,28,600745,,,Sorana Cirstea,,,,,610520,,,Anna Bondar,,,,,7-6 6-2,3,QF,,3,0,,,,,,,,6,2,,,,,,,,29,1459,63,999
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,29,756180,,,Marta Kostyuk,,,,,913730,,,Tatjana Maria,,,,,6-3 6-0,3,SF,,2,2,,,,,,,,2,2,,,,,,,,27,1473,61,1023
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,30,305997,,,Podrez V.,,,,,600745,,,Sorana Cirstea,,,,,,3,SF,,0,0,,,,,,,,0,0,,,,,,,,206,338,29,1459
2026-rouen-wta-indoor,Rouen WTA (indoor),Clay,,I,20260413,31,756180,,,Marta Kostyuk,,,,,305997,,,Podrez V.,,,,,6-3 6-4,3,F,,4,5,,,,,,,,1,7,,,,,,,,27,1473,206,338
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,1,685811,,,Laura Siegemund,,,,,897792,,,Viktoriya Tomova,,,,,4-6 7-6 6-1,3,R32,,2,1,,,,,,,,6,9,,,,,,,,51,1158,155,480
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,2,286370,,,Liudmila Samsonova,,,,,651454,,,Antonia Ruzic,,,,,6-0 6-4,3,R32,,3,0,,,,,,,,0,3,,,,,,,,21,1845,57,1046
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,3,563551,,,Karolina Muchova,,,,,114904,,,Aliaksandra Sasnovich,,,,,6-2 6-4,3,R32,,7,2,,,,,,,,2,2,,,,,,,,12,2993,115,716
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,4,809758,,,Elise Mertens,,,,,631483,,,Ella Seidel,,,,,6-3 6-4,3,R32,,6,3,,,,,,,,0,2,,,,,,,,20,1906,85,850
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,5,558914,,,Ekaterina Alexandrova,,,,,766389,,,Gabriela Knutson,,,,,6-2 6-2,3,R32,,7,2,,,,,,,,4,6,,,,,,,,13,2886,223,311
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,6,914953,,,Leylah Fernandez,,,,,261807,,,Alexandra Eala,,,,,6-1 6-4,3,R32,,3,6,,,,,,,,2,1,,,,,,,,25,1598,46,1255
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,7,743463,,,Eva Lys,,,,,695399,,,Paula Badosa,,,,,2-6 7-5 6-4,3,R32,,0,7,,,,,,,,6,15,,,,,,,,75,891,102,771
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,8,425446,,,Diana Shnaider,,,,,293685,,,Tamara Korpatsch,,,,,6-3 6-1,3,R32,,0,4,,,,,,,,1,1,,,,,,,,19,2001,109,737
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,9,337480,,,Zeynep Sonmez,,,,,324333,,,Jasmine Paolini,,,,,6-2 6-2,3,R32,,0,1,,,,,,,,2,2,,,,,,,,76,891,8,3907
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,10,663060,,,Alycia Parks,,,,,302517,,,Noma Noha Akugue,,,,,6-4 6-2,3,R32,,5,1,,,,,,,,1,0,,,,,,,,93,814,192,378
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,11,187314,,,Linda Noskova,,,,,952597,,,Shuai Zhang,,,,,5-7 6-1 6-4,3,R32,,15,3,,,,,,,,7,4,,,,,,,,14,2801,64,989
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,12,727666,,,Mirra Andreeva,,,,,762485,,,Jelena Ostapenko,,,,,5-7 6-2 6-4,3,R32,,11,10,,,,,,,,4,6,,,,,,,,10,3121,23,1706
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,13,139227,,,Iga Swiatek,,,,,685811,,,Laura Siegemund,,,,,6-2 6-3,3,R16,,2,7,,,,,,,,1,1,,,,,,,,4,7263,51,1158
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,14,568896,,,Elina Svitolina,,,,,743463,,,Eva Lys,,,,,6-1 6-0,3,R16,,6,4,,,,,,,,0,4,,,,,,,,7,3965,75,891
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,15,563551,,,Karolina Muchova,,,,,809758,,,Elise Mertens,,,,,1-6 6-3 6-0,3,R16,,4,2,,,,,,,,1,9,,,,,,,,12,2993,20,1906
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,16,187314,,,Linda Noskova,,,,,558914,,,Ekaterina Alexandrova,,,,,6-1 6-1,3,R16,,9,5,,,,,,,,6,6,,,,,,,,14,2801,13,2886
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,17,727666,,,Mirra Andreeva,,,,,663060,,,Alycia Parks,,,,,7-6 6-3,3,R16,,4,2,,,,,,,,4,7,,,,,,,,10,3121,93,814
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,18,350535,,,Elena Rybakina,,,,,425446,,,Diana Shnaider,,,,,6-3 6-4,3,R16,,9,2,,,,,,,,1,5,,,,,,,,2,8108,19,2001
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,19,296713,,,Coco Gauff,,,,,286370,,,Liudmila Samsonova,,,,,7-5 6-1,3,R16,,7,5,,,,,,,,2,1,,,,,,,,3,7278,21,1845
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,20,914953,,,Leylah Fernandez,,,,,337480,,,Zeynep Sonmez,,,,,6-7 6-1 7-6,3,R16,,2,8,,,,,,,,3,3,,,,,,,,25,1598,76,891
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,21,568896,,,Elina Svitolina,,,,,187314,,,Linda Noskova,,,,,7-6 7-5,3,QF,,11,0,,,,,,,,6,5,,,,,,,,7,3965,14,2801
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,22,563551,,,Karolina Muchova,,,,,296713,,,Coco Gauff,,,,,6-3 5-7 6-3,3,QF,,4,1,,,,,,,,4,4,,,,,,,,12,2993,3,7278
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,23,727666,,,Mirra Andreeva,,,,,139227,,,Iga Swiatek,,,,,3-6 6-4 6-3,3,QF,,4,5,,,,,,,,1,3,,,,,,,,10,3121,4,7263
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,24,350535,,,Elena Rybakina,,,,,914953,,,Leylah Fernandez,,,,,6-7 6-4 7-6,3,QF,,7,8,,,,,,,,6,6,,,,,,,,2,8108,25,1598
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,25,563551,,,Karolina Muchova,,,,,568896,,,Elina Svitolina,,,,,6-4 2-6 6-4,3,SF,,4,0,,,,,,,,2,3,,,,,,,,12,2993,7,3965
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,26,350535,,,Elena Rybakina,,,,,727666,,,Mirra Andreeva,,,,,7-5 6-1,3,SF,,7,0,,,,,,,,3,1,,,,,,,,2,8108,10,3121
2026-stuttgart-wta-indoor,Stuttgart WTA (indoor),Clay,,I,20260413,27,350535,,,Elena Rybakina,,,,,563551,,,Karolina Muchova,,,,,7-5 6-1,3,F,,3,0,,,,,,,,2,0,,,,,,,,2,8108,12,2993
2026-madrid,Madrid,Clay,,PM,20260421,1,302110,,,Petra Marcinko,,,,,199960,,,Victoria Jimenez Kasintseva,,,,,6-0 7-5,3,R128,,3,2,,,,,,,,1,6,,,,,,,,77,890,107,747
2026-madrid,Madrid,Clay,,PM,20260421,2,475062,,,Laura Samson,,,,,913730,,,Tatjana Maria,,,,,6-4 6-2,3,R128,,4,2,,,,,,,,9,1,,,,,,,,176,417,61,1023
2026-madrid,Madrid,Clay,,PM,20260421,3,685811,,,Laura Siegemund,,,,,707117,,,Irina-Camelia Begu,,,,,6-4 6-0,3,R128,,1,0,,,,,,,,1,1,,,,,,,,51,1158,181,399
2026-madrid,Madrid,Clay,,PM,20260421,4,595819,,,Jessica Bouzas Maneiro,,,,,692146,,,Beatriz Haddad Maia,,,,,6-1 6-1,3,R128,,1,1,,,,,,,,0,7,,,,,,,,47,1230,67,942
2026-madrid,Madrid,Clay,,PM,20260421,5,346262,,,Julia Grabher,,,,,695399,,,Paula Badosa,,,,,7-6 4-6 6-0,3,R128,,1,7,,,,,,,,2,12,,,,,,,,89,829,102,771
2026-madrid,Madrid,Clay,,PM,20260421,6,610520,,,Anna Bondar,,,,,988932,,,Viktorija Golubic,,,,,6-2 6-3,3,R128,,3,2,,,,,,,,0,2,,,,,,,,63,999,79,881
2026-madrid,Madrid,Clay,,PM,20260421,7,684064,,,Magda Linette,,,,,735911,,,Robin Montgomery,,,,,6-4 6-3,3,R128,,3,0,,,,,,,,2,4,,,,,,,,55,1059,417,138
2026-madrid,Madrid,Clay,,PM,20260421,8,937862,,,Kaitlin Quevedo,,,,,969718,,,Venus Williams,,,,,6-2 6-4,3,R128,,1,3,,,,,,,,0,3,,,,,,,,127,600,476,113
2026-madrid,Madrid,Clay,,PM,20260421,9,769396,,,Camila Osorio,,,,,926087,,,Anastasia Zakharova,,,,,6-0 6-3,3,R128,,1,3,,,,,,,,0,5,,,,,,,,81,876,65,978
2026-madrid,Madrid,Clay,,PM,20260421,10,688846,,,Peyton Stearns,,,,,799344,,,Lois Boisson,,,,,6-1 6-3,3,R128,,2,2,,,,,,,,2,1,,,,,,,,44,1296,40,1318
2026-madrid,Madrid,Clay,,PM,20260421,11,275310,,,Elena-Gabriela Ruse,,,,,651454,,,Antonia Ruzic,,,,,6-3 4-6 6-0,3,R128,,6,3,,,,,,,,1,4,,,,,,,,87,840,57,1046
2026-madrid,Madrid,Clay,,PM,20260421,12,337480,,,Zeynep Sonmez,,,,,398327,,,Martinez Cirez C.,,,,,7-5 6-2,3,R128,,0,1,,,,,,,,1,7,,,,,,,,76,891,347,186
2026-madrid,Madrid,Clay,,PM,20260421,13,416641,,,Panna Udvardy,,,,,851560,,,Kimberly Birrell,,,,,6-4 1-6 6-1,3,R128,,3,2,,,,,,,,3,4,,,,,,,,78,906,82,880
2026-madrid,Madrid,Clay,,PM,20260421,14,952597,,,Shuai Zhang,,,,,743463,,,Eva Lys,,,,,6-4 6-3,3,R128,,7,2,,,,,,,,1,2,,,,,,,,64,989,75,891
2026-madrid,Madrid,Clay,,PM,20260421,15,656660,,,Daria Snigur,,,,,626163,,,Daria Kasatkina,,,,,6-3 3-6 7-6,3,R128,,1,5,,,,,,,,7,7,,,,,,,,98,796,75,918
2026-madrid,Madrid,Clay,,PM,20260421,16,425404,,,Dalma Galfi,,,,,389789,,,Ajla Tomljanovic,,,,,7-6 6-4,3,R128,,7,7,,,,,,,,1,11,,,,,,,,117,704,85,867
2026-madrid,Madrid,Clay,,PM,20260421,17,976242,,,Yuliia Starodubtseva,,,,,482165,,,Moyuka Uchijima,,,,,6-3 1-6 6-3,3,R128,,2,5,,,,,,,,3,7,,,,,,,,53,1139,94,810
2026-madrid,Madrid,Clay,,PM,20260421,18,663060,,,Alycia Parks,,,,,121013,,,Elisabetta Cocciaretto,,,,,6-3 6-2,3,R128,,3,3,,,,,,,,0,1,,,,,,,,84,872,41,1310
2026-madrid,Madrid,Clay,,PM,20260421,19,261807,,,Alexandra Eala,,,,,834140,,,Anastasia Pavlyuchenkova,,,,,6-3 6-3,3,R128,,1,1,,,,,,,,4,2,,,,,,,,44,1285,116,707
2026-madrid,Madrid,Clay,,PM,20260421,20,561744,,,Anhelina Kalinina,,,,,568609,,,Kamilla Rakhimova,,,,,6-2 5-7 6-2,3,R128,,4,7,,,,,,,,3,8,,,,,,,,110,738,73,919
2026-madrid,Madrid,Clay,,PM,20260421,21,741705,,,Emiliana Arango,,,,,828867,,,Talia Gibson,,,,,6-3 6-2,3,R128,,2,1,,,,,,,,1,2,,,,,,,,86,843,56,1050
2026-madrid,Madrid,Clay,,PM,20260421,22,797291,,,Janice Tjen,,,,,461549,,,Alina Charaeva,,,,,6-4 6-2,3,R128,,5,3,,,,,,,,3,9,,,,,,,,39,1317,129,573
2026-madrid,Madrid,Clay,,PM,20260421,23,133650,,,Yulia Putintseva,,,,,922335,,,Tereza Valentova,,,,,6-4 4-6 6-3,3,R128,,0,0,,,,,,,,4,7,,,,,,,,74,893,50,1161
2026-madrid,Madrid,Clay,,PM,20260421,24,519047,,,Solana Sierra,,,,,813190,,,Dayana Yastremska,,,,,7-6 7-6,3,R128,,5,12,,,,,,,,2,8,,,,,,,,78,885,49,1172
2026-madrid,Madrid,Clay,,PM,20260421,25,330724,,,Simona Waltert,,,,,571895,,,Oleksandra Oliynykova,,,,,7-5 6-0,3,R128,,0,6,,,,,,,,0,0,,,,,,,,97,796,70,945
2026-madrid,Madrid,Clay,,PM,20260421,26,884844,,,Karolina Pliskova,,,,,879393,,,Sinja Kraus,,,,,2-6 6-1 6-4,3,R128,,7,6,,,,,,,,4,6,,,,,,,,197,375,104,765
2026-madrid,Madrid,Clay,,PM,20260421,27,344636,,,Leolia Jeanjean,,,,,825397,,,Oksana Selekhmeteva,,,,,6-4 6-1,3,R128,,3,5,,,,,,,,0,6,,,,,,,,126,586,77,910
2026-madrid,Madrid,Clay,,PM,20260421,28,549141,,,Sofia Kenin,,,,,701534,,,Ashlyn Krueger,,,,,7-6 6-4,3,R128,,4,5,,,,,,,,7,1,,,,,,,,66,952,108,741
2026-madrid,Madrid,Clay,,PM,20260421,29,970027,,,Katie Boulter,,,,,948848,,,Taylor Townsend,,,,,6-4 6-2,3,R128,,5,3,,,,,,,,4,1,,,,,,,,62,1012,92,814
2026-madrid,Madrid,Clay,,PM,20260421,30,344482,,,Katerina Siniakova,,,,,766060,,,Elvina Kalieva,,,,,6-3 6-4,3,R128,,0,0,,,,,,,,4,3,,,,,,,,42,1299,134,562
2026-madrid,Madrid,Clay,,PM,20260421,31,520895,,,Caty Mcnally,,,,,421894,,,Katie Volynets,,,,,6-1 6-2,3,R128,,1,3,,,,,,,,0,2,,,,,,,,76,916,101,775
2026-madrid,Madrid,Clay,,PM,20260421,32,439600,,,Grant T. C.,,,,,973113,,,Elsa Jacquemot,,,,,6-1 6-2,3,R128,,1,5,,,,,,,,0,4,,,,,,,,262,260,62,1029
2026-madrid,Madrid,Clay,,PM,20260421,33,218416,,,Belinda Bencic,,,,,302110,,,Petra Marcinko,,,,,6-4 6-2,3,R64,,5,4,,,,,,,,1,4,,,,,,,,12,3090,74,919
2026-madrid,Madrid,Clay,,PM,20260421,34,610520,,,Anna Bondar,,,,,568896,,,Elina Svitolina,,,,,6-3 6-4,3,R64,,6,0,,,,,,,,2,4,,,,,,,,63,1023,7,3910
2026-madrid,Madrid,Clay,,PM,20260421,35,885728,,,Jaqueline  Cristian,,,,,976242,,,Yuliia Starodubtseva,,,,,3-6 7-6 6-4,3,R64,,2,4,,,,,,,,0,4,,,,,,,,33,1382,53,1139
2026-madrid,Madrid,Clay,,PM,20260421,36,475062,,,Laura Samson,,,,,600494,,,Xinyu Wang,,,,,2-6 6-3 6-0,3,R64,,2,4,,,,,,,,1,5,,,,,,,,171,428,31,1401
2026-madrid,Madrid,Clay,,PM,20260421,37,425446,,,Diana Shnaider,,,,,595819,,,Jessica Bouzas Maneiro,,,,,3-6 7-5 6-1,3,R64,,2,5,,,,,,,,1,1,,,,,,,,19,2001,50,1186
2026-madrid,Madrid,Clay,,PM,20260421,38,139227,,,Iga Swiatek,,,,,656660,,,Daria Snigur,,,,,6-1 6-2,3,R64,,2,1,,,,,,,,1,5,,,,,,,,4,7273,98,796
2026-madrid,Madrid,Clay,,PM,20260421,39,425404,,,Dalma Galfi,,,,,393113,,,Anna Kalinskaya,,,,,6-3 6-3,3,R64,,8,3,,,,,,,,0,3,,,,,,,,117,704,22,1813
2026-madrid,Madrid,Clay,,PM,20260421,40,561744,,,Anhelina Kalinina,,,,,369605,,,Marie Bouzkova,,,,,6-4 6-3,3,R64,,0,2,,,,,,,,1,3,,,,,,,,110,738,24,1676
2026-madrid,Madrid,Clay,,PM,20260421,41,324333,,,Jasmine Paolini,,,,,685811,,,Laura Siegemund,,,,,3-6 6-2 6-4,3,R64,,2,2,,,,,,,,3,5,,,,,,,,9,3722,47,1217
2026-madrid,Madrid,Clay,,PM,20260421,42,716715,,,Aryna Sabalenka,,,,,688846,,,Peyton Stearns,,,,,7-5 6-3,3,R64,,2,5,,,,,,,,5,4,,,,,,,,1,10895,43,1296
2026-madrid,Madrid,Clay,,PM,20260421,43,619460,,,Ann Li,,,,,663060,,,Alycia Parks,,,,,6-2 6-7 6-3,3,R64,,8,5,,,,,,,,5,12,,,,,,,,34,1380,84,872
2026-madrid,Madrid,Clay,,PM,20260421,44,714334,,,Naomi Osaka,,,,,769396,,,Camila Osorio,,,,,6-2 7-5,3,R64,,5,1,,,,,,,,0,4,,,,,,,,15,2324,83,876
2026-madrid,Madrid,Clay,,PM,20260421,45,388459,,,Iva Jovic,,,,,684064,,,Magda Linette,,,,,6-4 6-1,3,R64,,3,0,,,,,,,,3,1,,,,,,,,16,2270,57,1059
2026-madrid,Madrid,Clay,,PM,20260421,46,914953,,,Leylah Fernandez,,,,,346262,,,Julia Grabher,,,,,6-2 6-3,3,R64,,0,5,,,,,,,,3,1,,,,,,,,25,1646,107,746
2026-madrid,Madrid,Clay,,PM,20260421,47,987862,,,Hailey Baptiste,,,,,937862,,,Kaitlin Quevedo,,,,,6-1 6-4,3,R64,,4,4,,,,,,,,1,2,,,,,,,,32,1392,140,541
2026-madrid,Madrid,Clay,,PM,20260421,48,727666,,,Mirra Andreeva,,,,,416641,,,Panna Udvardy,,,,,7-5 6-2,3,R64,,2,0,,,,,,,,0,0,,,,,,,,8,3746,78,906
2026-madrid,Madrid,Clay,,PM,20260421,49,519047,,,Solana Sierra,,,,,362890,,,Magdalena Frech,,,,,6-2 6-4,3,R64,,0,2,,,,,,,,2,2,,,,,,,,88,825,38,1318
2026-madrid,Madrid,Clay,,PM,20260421,50,884844,,,Karolina Pliskova,,,,,710062,,,Maria Sakkari,,,,,6-4 7-6,3,R64,,3,4,,,,,,,,3,1,,,,,,,,197,375,37,1348
2026-madrid,Madrid,Clay,,PM,20260421,51,809492,,,Qinwen Zheng,,,,,549141,,,Sofia Kenin,,,,,1-6 6-3 6-3,3,R64,,11,6,,,,,,,,1,7,,,,,,,,36,1350,68,952
2026-madrid,Madrid,Clay,,PM,20260421,52,651611,,,Anastasia Potapova,,,,,952597,,,Shuai Zhang,,,,,6-3 6-1,3,R64,,6,3,,,,,,,,0,3,,,,,,,,56,1065,65,989
2026-madrid,Madrid,Clay,,PM,20260421,53,337480,,,Zeynep Sonmez,,,,,480371,,,Cristina Bucsa,,,,,6-1 6-7 6-2,3,R64,,0,4,,,,,,,,2,0,,,,,,,,67,963,30,1426
2026-madrid,Madrid,Clay,,PM,20260421,54,286370,,,Liudmila Samsonova,,,,,797291,,,Janice Tjen,,,,,6-2 6-1,3,R64,,1,2,,,,,,,,0,1,,,,,,,,20,1895,39,1317
2026-madrid,Madrid,Clay,,PM,20260421,55,809758,,,Elise Mertens,,,,,261807,,,Alexandra Eala,,,,,6-2 6-1,3,R64,,3,1,,,,,,,,0,2,,,,,,,,21,1858,44,1285
2026-madrid,Madrid,Clay,,PM,20260421,56,350535,,,Elena Rybakina,,,,,275310,,,Elena-Gabriela Ruse,,,,,4-6 6-3 7-5,3,R64,,3,3,,,,,,,,2,5,,,,,,,,2,8500,71,937
2026-madrid,Madrid,Clay,,PM,20260421,57,762485,,,Jelena Ostapenko,,,,,330724,,,Simona Waltert,,,,,6-2 7-5,3,R64,,4,6,,,,,,,,4,2,,,,,,,,40,1314,97,796
2026-madrid,Madrid,Clay,,PM,20260421,58,600745,,,Sorana Cirstea,,,,,439600,,,Grant T. C.,,,,,6-2 7-6,3,R64,,5,2,,,,,,,,3,0,,,,,,,,26,1540,262,260
2026-madrid,Madrid,Clay,,PM,20260421,59,187314,,,Linda Noskova,,,,,741705,,,Emiliana Arango,,,,,6-3 6-2,3,R64,,4,4,,,,,,,,2,0,,,,,,,,13,2849,86,843
2026-madrid,Madrid,Clay,,PM,20260421,60,756180,,,Marta Kostyuk,,,,,133650,,,Yulia Putintseva,,,,,6-1 6-3,3,R64,,2,7,,,,,,,,0,0,,,,,,,,23,1722,80,893
2026-madrid,Madrid,Clay,,PM,20260421,61,344482,,,Katerina Siniakova,,,,,126226,,,Anna Blinkova,,,,,6-2 6-2,3,R64,,4,2,,,,,,,,0,3,,,,,,,,42,1299,89,819
2026-madrid,Madrid,Clay,,PM,20260421,62,296713,,,Coco Gauff,,,,,344636,,,Leolia Jeanjean,,,,,6-3 6-0,3,R64,,0,0,,,,,,,,0,4,,,,,,,,3,7279,126,586
