tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,8,791769,,,Whitney Osuigwe,,,,,322229,,,Barros V. L.,,,,,6-3 6-4,3,R32,,2,8,,,,,,,,0,2,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,9,416641,,,Panna Udvardy,,,,,948690,,,Rogers A. S.,,,,,6-2 6-3,3,R32,,5,0,,,,,,,,3,1,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,10,988957,,,Renata Zarazua,,,,,186150,,,Fullana L.,,,,,6-2 6-1,3,R32,,0,0,,,,,,,,6,3,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,11,794930,,,Francesca Jones,,,,,863771,,,Lina Glushko,,,,,4-6 6-2 6-3,3,R32,,2,6,,,,,,,,3,11,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,12,943543,,,Berfu Cengiz,,,,,543051,,,Jazmin Ortenzi,,,,,6-1 6-2,3,R32,,1,2,,,,,,,,3,4,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,13,328017,,,Laura Pigossi,,,,,937315,,,Elizabeth Mandlik,,,,,2-6 6-3 6-4,3,R32,,3,7,,,,,,,,0,9,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,14,209866,,,Candiotto A.,,,,,602501,,,Valeriya Strakhova,,,,,6-3 5-7 6-0,3,R32,,4,5,,,,,,,,1,5,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,15,261807,,,Alexandra Eala,,,,,456082,,,Yasmine Mansouri,,,,,6-0 6-2,3,R32,,0,4,,,,,,,,0,7,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,16,692146,,,Beatriz Haddad Maia,,,,,748140,,,Tona M.,,,,,6-1 6-1,3,R32,,2,4,,,,,,,,0,4,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,17,794930,,,Francesca Jones,,,,,791769,,,Whitney Osuigwe,,,,,6-4 7-6,3,R16,,2,2,,,,,,,,0,4,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,18,797291,,,Janice Tjen,,,,,228495,,,Okalova M.,,,,,6-1 6-0,3,R16,,1,1,,,,,,,,0,5,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,19,792158,,,Tiantsoa Rakotomanga Rajaonah,,,,,159143,,,Victoria Rodriguez,,,,,7-5 6-1,3,R16,,0,2,,,,,,,,0,1,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,20,519047,,,Solana Sierra,,,,,110945,,,Leme Da Silva N. V.,,,,,6-0 6-4,3,R16,,0,4,,,,,,,,1,5,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,21,261807,,,Alexandra Eala,,,,,885767,,,Julia Riera,,,,,6-1 6-4,3,R16,,0,3,,,,,,,,6,4,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,22,988957,,,Renata Zarazua,,,,,943543,,,Berfu Cengiz,,,,,6-4 6-4,3,R16,,3,3,,,,,,,,3,2,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,23,416641,,,Panna Udvardy,,,,,209866,,,Candiotto A.,,,,,6-3 6-3,3,R16,,3,2,,,,,,,,0,3,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,24,692146,,,Beatriz Haddad Maia,,,,,328017,,,Laura Pigossi,,,,,6-1 6-4,3,R16,,2,4,,,,,,,,0,4,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,25,797291,,,Janice Tjen,,,,,261807,,,Alexandra Eala,,,,,6-4 6-1,3,QF,,2,6,,,,,,,,0,4,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,26,794930,,,Francesca Jones,,,,,519047,,,Solana Sierra,,,,,6-3 6-4,3,QF,,4,3,,,,,,,,4,5,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,27,988957,,,Renata Zarazua,,,,,692146,,,Beatriz Haddad Maia,,,,,7-6 6-3,3,QF,,2,2,,,,,,,,1,7,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,28,792158,,,Tiantsoa Rakotomanga Rajaonah,,,,,416641,,,Panna Udvardy,,,,,6-2 6-4,3,QF,,1,1,,,,,,,,0,3,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,29,797291,,,Janice Tjen,,,,,794930,,,Francesca Jones,,,,,7-6 6-3,3,SF,,8,5,,,,,,,,1,6,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,30,792158,,,Tiantsoa Rakotomanga Rajaonah,,,,,988957,,,Renata Zarazua,,,,,6-3 6-2,3,SF,,2,3,,,,,,,,0,1,,,,,,,,,,,
2025-sao-paulo,Sao Paulo,Hard,,I,20250908,31,792158,,,Tiantsoa Rakotomanga Rajaonah,,,,,797291,,,Janice Tjen,,,,,6-3 6-4,3,F,,0,5,,,,,,,,3,2,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,1,690300,,,Maya Joint,,,,,334255,,,Linda Fruhvirtova,,,,,6-4 7-6,3,R32,,2,8,,,,,,,,4,7,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,2,743463,,,Eva Lys,,,,,701534,,,Ashlyn Krueger,,,,,6-3 6-4,3,R32,,0,3,,,,,,,,7,4,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,3,344482,,,Katerina Siniakova,,,,,683725,,,Sohyun Park,,,,,6-2 6-2,3,R32,,3,0,,,,,,,,0,0,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,4,631483,,,Ella Seidel,,,,,673787,,,Jessika Ponchet,,,,,5-7 6-4 6-2,3,R32,,5,5,,,,,,,,5,3,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,5,549141,,,Sofia Kenin,,,,,685811,,,Laura Siegemund,,,,,2-6 6-3 7-5,3,R32,,2,10,,,,,,,,5,10,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,6,799344,,,Lois Boisson,,,,,485567,,,Yeonwoo Ku,,,,,6-2 6-1,3,R32,,2,2,,,,,,,,0,3,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,7,358837,,,Barbora Krejcikova,,,,,589935,,,Tatiana Prozorova,,,,,6-1 6-2,3,R32,,2,1,,,,,,,,0,1,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,8,600745,,,Sorana Cirstea,,,,,926087,,,Anastasia Zakharova,,,,,6-3 6-1,3,R32,,2,1,,,,,,,,1,4,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,9,425446,,,Diana Shnaider,,,,,520895,,,Caty Mcnally,,,,,2-6 6-2 6-4,3,R32,,1,8,,,,,,,,0,7,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,10,689373,,,Suzan Lamens,,,,,913730,,,Tatjana Maria,,,,,6-4 6-1,3,R32,,1,7,,,,,,,,1,1,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,11,692146,,,Beatriz Haddad Maia,,,,,824175,,,Dayeon Back,,,,,6-4 6-3,3,R32,,1,6,,,,,,,,0,7,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,12,858188,,,Emma Raducanu,,,,,885728,,,Jaqueline  Cristian,,,,,6-3 6-4,3,R32,,4,6,,,,,,,,3,7,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,13,359411,,,Clara Tauson,,,,,743463,,,Eva Lys,,,,,6-2 7-6,3,R16,,7,0,,,,,,,,1,6,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,14,690300,,,Maya Joint,,,,,549141,,,Sofia Kenin,,,,,6-3 6-1,3,R16,,6,1,,,,,,,,0,7,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,15,689373,,,Suzan Lamens,,,,,425446,,,Diana Shnaider,,,,,6-4 6-4,3,R16,,1,4,,,,,,,,0,3,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,16,558914,,,Ekaterina Alexandrova,,,,,799344,,,Lois Boisson,,,,,4-6 6-2 6-2,3,R16,,6,14,,,,,,,,0,7,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,17,631483,,,Ella Seidel,,,,,692146,,,Beatriz Haddad Maia,,,,,6-7 7-6 7-5,3,R16,,0,11,,,,,,,,3,9,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,18,139227,,,Iga Swiatek,,,,,600745,,,Sorana Cirstea,,,,,6-3 6-2,3,R16,,2,1,,,,,,,,4,1,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,19,344482,,,Katerina Siniakova,,,,,626163,,,Daria Kasatkina,,,,,7-6 6-2,3,R16,,1,5,,,,,,,,1,8,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,20,358837,,,Barbora Krejcikova,,,,,858188,,,Emma Raducanu,,,,,4-6 7-6 6-1,3,R16,,4,10,,,,,,,,4,2,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,21,139227,,,Iga Swiatek,,,,,358837,,,Barbora Krejcikova,,,,,6-0 6-3,3,QF,,3,5,,,,,,,,2,2,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,22,690300,,,Maya Joint,,,,,359411,,,Clara Tauson,,,,,6-0 6-3,3,QF,,1,2,,,,,,,,2,5,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,23,344482,,,Katerina Siniakova,,,,,689373,,,Suzan Lamens,,,,,6-1 7-5,3,QF,,1,7,,,,,,,,1,5,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,24,558914,,,Ekaterina Alexandrova,,,,,631483,,,Ella Seidel,,,,,6-2 6-3,3,QF,,8,7,,,,,,,,1,4,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,25,139227,,,Iga Swiatek,,,,,690300,,,Maya Joint,,,,,6-0 6-2,3,SF,,0,2,,,,,,,,0,0,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,26,558914,,,Ekaterina Alexandrova,,,,,344482,,,Katerina Siniakova,,,,,6-4 6-2,3,SF,,1,3,,,,,,,,0,3,,,,,,,,,,,
2025-seoul,Seoul,Hard,,I,20250915,27,139227,,,Iga Swiatek,,,,,558914,,,Ekaterina Alexandrova,,,,,1-6 7-6 7-5,3,F,,2,9,,,,,,,,6,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,1,421789,,,Mccartney Kessler,,,,,363157,,,Han Shi,,,,,6-2 7-6,3,R128,,0,3,,,,,,,,2,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,2,600745,,,Sorana Cirstea,,,,,446701,,,Caroline Dolehide,,,,,6-2 6-3,3,R128,,3,2,,,,,,,,1,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,3,465575,,,Anastasija Sevastova,,,,,851560,,,Kimberly Birrell,,,,,6-3 7-6,3,R128,,7,3,,,,,,,,2,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,4,520895,,,Caty Mcnally,,,,,685811,,,Laura Siegemund,,,,,6-4 6-2,3,R128,,0,1,,,,,,,,1,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,5,568609,,,Kamilla Rakhimova,,,,,152800,,,Lucia Bronzetti,,,,,6-4 6-1,3,R128,,2,5,,,,,,,,2,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,6,710062,,,Maria Sakkari,,,,,701534,,,Ashlyn Krueger,,,,,7-6 6-7 7-5,3,R128,,2,6,,,,,,,,7,12,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,7,651454,,,Antonia Ruzic,,,,,973113,,,Elsa Jacquemot,,,,,6-3 6-3,3,R128,,2,1,,,,,,,,7,12,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,8,743463,,,Eva Lys,,,,,687632,,,Zhang R.,,,,,6-1 6-0,3,R128,,2,2,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,9,861465,,,Priscilla Hon,,,,,988932,,,Viktorija Golubic,,,,,1-6 6-3 7-6,3,R128,,3,7,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,10,970027,,,Katie Boulter,,,,,987862,,,Hailey Baptiste,,,,,7-5 5-7 6-4,3,R128,,2,7,,,,,,,,5,10,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,11,824108,,,Polina Kudermetova,,,,,646421,,,Maddison Inglis,,,,,7-5 7-6,3,R128,,7,7,,,,,,,,4,8,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,12,358837,,,Barbora Krejcikova,,,,,126226,,,Anna Blinkova,,,,,6-2 6-2,3,R128,,1,3,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,13,421894,,,Katie Volynets,,,,,688846,,,Peyton Stearns,,,,,6-4 2-6 6-3,3,R128,,1,0,,,,,,,,3,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,14,952597,,,Shuai Zhang,,,,,926087,,,Anastasia Zakharova,,,,,3-6 6-1 6-4,3,R128,,6,2,,,,,,,,3,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,15,369605,,,Marie Bouzkova,,,,,913730,,,Tatjana Maria,,,,,6-2 6-4,3,R128,,2,3,,,,,,,,3,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,16,610520,,,Anna Bondar,,,,,409001,,,Bianca Andreescu,,,,,6-4 7-6,3,R128,,6,3,,,,,,,,1,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,17,389789,,,Ajla Tomljanovic,,,,,976242,,,Yuliia Starodubtseva,,,,,7-6 6-2,3,R128,,5,8,,,,,,,,1,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,18,337480,,,Zeynep Sonmez,,,,,500520,,,Sijia Wei,,,,,6-2 6-0,3,R128,,1,1,,,,,,,,1,4,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,19,769396,,,Camila Osorio,,,,,619460,,,Ann Li,,,,,7-5 6-7 7-5,3,R128,,1,11,,,,,,,,9,9,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,20,674631,,,Xinyu Wang,,,,,676979,,,Hanyu Guo,,,,,7-5 6-1,3,R128,,1,4,,,,,,,,1,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,21,275310,,,Elena-Gabriela Ruse,,,,,123538,,,Rebecca Sramkova,,,,,6-2 6-2,3,R128,,2,5,,,,,,,,3,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,22,114904,,,Aliaksandra Sasnovich,,,,,797291,,,Janice Tjen,,,,,6-7 7-5 6-1,3,R128,,2,4,,,,,,,,9,7,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,23,651611,,,Anastasia Potapova,,,,,344482,,,Katerina Siniakova,,,,,6-3 6-4,3,R128,,1,3,,,,,,,,0,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,24,631483,,,Ella Seidel,,,,,362890,,,Magdalena Frech,,,,,7-5 6-4,3,R128,,3,5,,,,,,,,4,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,25,510565,,,Lin Zhu,,,,,482165,,,Moyuka Uchijima,,,,,6-1 6-3,3,R128,,0,2,,,,,,,,1,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,26,444525,,,Sonay Kartal,,,,,663060,,,Alycia Parks,,,,,6-3 6-2,3,R128,,2,1,,,,,,,,3,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,27,480371,,,Cristina Bucsa,,,,,975382,,,Donna Vekic,,,,,6-2 6-4,3,R128,,0,1,,,,,,,,0,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,28,690300,,,Maya Joint,,,,,199960,,,Victoria Jimenez Kasintseva,,,,,6-3 6-2,3,R128,,0,2,,,,,,,,2,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,29,799344,,,Lois Boisson,,,,,425404,,,Dalma Galfi,,,,,7-6 5-7 6-2,3,R128,,6,4,,,,,,,,3,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,30,595819,,,Jessica Bouzas Maneiro,,,,,885728,,,Jaqueline  Cristian,,,,,6-4 6-0,3,R128,,3,2,,,,,,,,2,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,31,741705,,,Emiliana Arango,,,,,689373,,,Suzan Lamens,,,,,6-3 6-3,3,R128,,1,4,,,,,,,,0,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,32,803486,,,Yue Yuan,,,,,133650,,,Yulia Putintseva,,,,,6-3 6-3,3,R128,,4,0,,,,,,,,0,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,33,549141,,,Sofia Kenin,,,,,824108,,,Polina Kudermetova,,,,,6-4 6-2,3,R64,,2,4,,,,,,,,10,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,34,914953,,,Leylah Fernandez,,,,,710062,,,Maria Sakkari,,,,,6-2 6-0,3,R64,,1,2,,,,,,,,2,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,35,296713,,,Coco Gauff,,,,,568609,,,Kamilla Rakhimova,,,,,6-4 6-0,3,R64,,4,5,,,,,,,,1,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,36,369605,,,Marie Bouzkova,,,,,684064,,,Magda Linette,,,,,7-5 7-5,3,R64,,0,4,,,,,,,,7,7,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,37,743463,,,Eva Lys,,,,,388459,,,Iva Jovic,,,,,6-3 4-6 7-5,3,R64,,1,10,,,,,,,,4,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,38,350535,,,Elena Rybakina,,,,,520895,,,Caty Mcnally,,,,,7-5 4-6 6-3,3,R64,,8,7,,,,,,,,2,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,39,876368,,,Veronika Kudermetova,,,,,610520,,,Anna Bondar,,,,,7-5 6-3,3,R64,,8,5,,,,,,,,4,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,40,695399,,,Paula Badosa,,,,,651454,,,Antonia Ruzic,,,,,6-3 7-6,3,R64,,7,7,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,41,324333,,,Jasmine Paolini,,,,,465575,,,Anastasija Sevastova,,,,,6-1 6-3,3,R64,,3,0,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,42,421789,,,Mccartney Kessler,,,,,809758,,,Elise Mertens,,,,,6-2 6-4,3,R64,,3,0,,,,,,,,4,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,43,358837,,,Barbora Krejcikova,,,,,558914,,,Ekaterina Alexandrova,,,,,7-5 6-2,3,R64,,4,3,,,,,,,,1,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,44,324536,,,Amanda Anisimova,,,,,970027,,,Katie Boulter,,,,,6-1 6-3,3,R64,,5,2,,,,,,,,2,7,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,45,861465,,,Priscilla Hon,,,,,762485,,,Jelena Ostapenko,,,,,6-3 6-2,3,R64,,2,2,,,,,,,,1,7,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,46,952597,,,Shuai Zhang,,,,,600494,,,Xinyu Wang,,,,,6-4 6-2,3,R64,,0,3,,,,,,,,5,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,47,563551,,,Karolina Muchova,,,,,600745,,,Sorana Cirstea,,,,,6-2 6-3,3,R64,,1,0,,,,,,,,4,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,48,218416,,,Belinda Bencic,,,,,421894,,,Katie Volynets,,,,,6-3 6-3,3,R64,,1,3,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,49,595819,,,Jessica Bouzas Maneiro,,,,,813190,,,Dayana Yastremska,,,,,7-5 6-4,3,R64,,3,5,,,,,,,,2,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,50,727666,,,Mirra Andreeva,,,,,510565,,,Lin Zhu,,,,,6-2 6-2,3,R64,,1,2,,,,,,,,0,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,51,651611,,,Anastasia Potapova,,,,,844223,,,Victoria Mboko,,,,,7-6 7-5,3,R64,,2,1,,,,,,,,1,11,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,52,769396,,,Camila Osorio,,,,,393113,,,Anna Kalinskaya,,,,,6-1 4-6 6-4,3,R64,,8,7,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,53,804248,,,Emma Navarro,,,,,275310,,,Elena-Gabriela Ruse,,,,,6-3 7-6,3,R64,,2,4,,,,,,,,0,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,54,139227,,,Iga Swiatek,,,,,803486,,,Yue Yuan,,,,,6-0 6-3,3,R64,,2,1,,,,,,,,1,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,55,799344,,,Lois Boisson,,,,,286370,,,Liudmila Samsonova,,,,,6-3 6-4,3,R64,,4,1,,,,,,,,2,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,56,690300,,,Maya Joint,,,,,425446,,,Diana Shnaider,,,,,7-5 6-1,3,R64,,0,2,,,,,,,,0,7,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,57,337480,,,Zeynep Sonmez,,,,,359411,,,Clara Tauson,,,,,6-4 2-6 6-3,3,R64,,0,1,,,,,,,,8,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,58,756180,,,Marta Kostyuk,,,,,631483,,,Ella Seidel,,,,,6-1 6-1,3,R64,,4,0,,,,,,,,0,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,59,814118,,,Jessica Pegula,,,,,389789,,,Ajla Tomljanovic,,,,,6-0 6-3,3,R64,,5,3,,,,,,,,0,4,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,60,187314,,,Linda Noskova,,,,,674631,,,Xinyu Wang,,,,,6-3 6-2,3,R64,,0,3,,,,,,,,1,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,61,444525,,,Sonay Kartal,,,,,626163,,,Daria Kasatkina,,,,,6-3 6-0,3,R64,,1,1,,,,,,,,0,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,62,114904,,,Aliaksandra Sasnovich,,,,,714334,,,Naomi Osaka,,,,,1-6 6-4 6-2,3,R64,,1,3,,,,,,,,6,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,63,809492,,,Qinwen Zheng,,,,,741705,,,Emiliana Arango,,,,,6-3 6-2,3,R64,,1,4,,,,,,,,2,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,64,858188,,,Emma Raducanu,,,,,480371,,,Cristina Bucsa,,,,,6-3 6-3,3,R64,,5,2,,,,,,,,0,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,65,743463,,,Eva Lys,,,,,350535,,,Elena Rybakina,,,,,6-3 1-6 6-4,3,R32,,1,5,,,,,,,,8,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,66,421789,,,Mccartney Kessler,,,,,358837,,,Barbora Krejcikova,,,,,1-6 7-5 3-0,3,R32,,4,7,,,,,,,,5,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,67,296713,,,Coco Gauff,,,,,914953,,,Leylah Fernandez,,,,,6-4 4-6 7-5,3,R32,,4,9,,,,,,,,0,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,68,369605,,,Marie Bouzkova,,,,,876368,,,Veronika Kudermetova,,,,,6-3 7-5,3,R32,,1,2,,,,,,,,2,1,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,69,324333,,,Jasmine Paolini,,,,,549141,,,Sofia Kenin,,,,,6-3 6-0,3,R32,,2,3,,,,,,,,1,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,70,218416,,,Belinda Bencic,,,,,861465,,,Priscilla Hon,,,,,4-6 6-4 6-3,3,R32,,2,4,,,,,,,,10,5,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,71,563551,,,Karolina Muchova,,,,,695399,,,Paula Badosa,,,,,4-2,3,R32,,0,0,,,,,,,,1,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,72,324536,,,Amanda Anisimova,,,,,952597,,,Shuai Zhang,,,,,7-6 6-0,3,R32,,7,4,,,,,,,,1,2,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,73,727666,,,Mirra Andreeva,,,,,595819,,,Jessica Bouzas Maneiro,,,,,6-4 6-1,3,R32,,1,3,,,,,,,,0,4,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,74,756180,,,Marta Kostyuk,,,,,114904,,,Aliaksandra Sasnovich,,,,,6-4 6-2,3,R32,,4,4,,,,,,,,1,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,75,804248,,,Emma Navarro,,,,,799344,,,Lois Boisson,,,,,6-2 1-0,3,R32,,2,2,,,,,,,,0,0,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,76,444525,,,Sonay Kartal,,,,,690300,,,Maya Joint,,,,,6-3 6-2,3,R32,,3,1,,,,,,,,0,3,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,77,139227,,,Iga Swiatek,,,,,769396,,,Camila Osorio,,,,,6-0 0-0,3,R32,,1,2,,,,,,,,0,6,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,78,814118,,,Jessica Pegula,,,,,858188,,,Emma Raducanu,,,,,3-6 7-6 6-0,3,R32,,5,2,,,,,,,,5,4,,,,,,,,,,,
2025-beijing,Beijing,Hard,,PM,20250924,79,651611,,,Anastasia Potapova,,,,,337480,,,Zeynep Sonmez,,,,,6-3 7-5,3,R32,,4,5,,,,,,,,1,6,,,,,,,,,,,
