rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
1,CH,1,,yes,no,Carlos Alcaraz,22,ESP,ESP,13160,,-390,Indian Wells R64 13200 14150,,,yes
2,1,1,,no,no,Jannik Sinner,24,ITA,ITA,10450,,+50,Indian Wells R32 (R64 )10500 11400,,,yes
3,1,1,,no,no,Novak Djoković,38,SRB,SRB,5280,,,Indian Wells R64 5320 6270,,,yes
4,2,2,,no,no,Alexander Zverev,28,GER,GER,4555,,,Indian Wells R32 (R64 )4605 5505,,,yes
5,CH,5,,yes,no,Lorenzo Musetti,24,ITA,ITA,4365,,-40,,Lost in Indian Wells R64,,no
6,CH,6,,yes,no,Alex de Minaur,27,AUS,AUS,4145,,-90,Indian Wells R64 4185 5135,,,yes
7,4,4,,no,no,Taylor Fritz,28,USA,USA,4130,,-90,Indian Wells R64 4170 5120,,,yes
8,5,5,,no,no,Félix Auger-Aliassime,25,CAN,CAN,3950,,+1,Indian Wells R32 4000 4900,,,yes
9,5,5,,no,no,Ben Shelton,23,USA,USA,3860,-1,-150,Indian Wells R32 (R64 )3910 4810,,,yes
10,CH,10,,yes,no,Alexander Bublik,28,KAZ,KAZ,3325,,-80,Indian Wells R64 3365 4315 Advertisement,,,yes
11,1,1,,no,no,Daniil Medvedev,30,RUS,RUS,2970,,-390,Indian Wells R64 3010 3960,,,yes
12,CH,12,,yes,no,Jakub Menšík,20,CZE,CZE,2650,,,Indian Wells R32 2700 3600,,,yes
13,2,2,,no,no,Casper Ruud,27,NOR,NOR,2625,,,Indian Wells R64 2665 3615,,,yes
14,NCH (15),14,15,yes,yes,Flavio Cobolli,23,ITA,ITA,2520,+1,+40,Indian Wells R32 (R64 )2570 3470,,,yes
15,8,8,,no,no,Karen Khachanov,29,RUS,RUS,2410,+1,-40,Indian Wells R64 2450 3400,,,yes
16,5,5,,no,no,Andrey Rublev,28,RUS,RUS,2400,,+1,Indian Wells R64 2440 3390,,,yes
17,14,14,,no,no,Alejandro Davidovich Fokina,26,ESP,ESP,2190,,+2,Indian Wells R32 2240 3140,,,yes
18,NCH (21),18,21,yes,yes,Luciano Darderi,24,ITA,ITA,2050,+3,-54,Indian Wells R64 2090 3040,,,yes
19,18,18,,no,no,Francisco Cerúndolo,27,ARG,ARG,1980,+1,-190,Indian Wells R64 2020 2970,,,yes
20,10,10,,no,no,Frances Tiafoe,28,USA,USA,1870,,+2,Indian Wells R32 1920 2820,,,yes
21,16,16,,no,no,Jiří Lehečka,24,CZE,CZE,1850,,+2,Indian Wells R64 1890 2840,,,yes
22,8,8,,no,no,Tommy Paul,28,USA,USA,1765,+2,-50,Indian Wells R32 1815 2715,,,yes
23,CH,23,,yes,no,Learner Tien,20,USA,USA,1710,+4,+25,Indian Wells R32 1760 2660,,,yes
24,NCH (25),24,25,yes,yes,Valentin Vacherot,27,MON,MON,1701,+2,+10,Indian Wells R64 1741 2691,,,yes
25,4,4,,no,no,Holger Rune,22,DEN,DEN,1640,-7,-650,,,,no
26,CH,26,,yes,no,Arthur Rinderknech,30,FRA,FRA,1617,,+2,Indian Wells R64 1657 2607,,,yes
27,21,21,,no,no,Tallon Griekspoor,29,NED,NED,1585,-2,-200,,,,no
28,8,8,,no,no,Cameron Norrie,30,GBR,GBR,1563,+1,-40,Indian Wells R64 1603 2553,,,yes
29,4,4,,no,no,Jack Draper,24,GBR,GBR,1520,-15,-990,Indian Wells R64 1560 2510,,,yes
30,29,29,,no,no,Brandon Nakashima,24,USA,USA,1485,,-50,Indian Wells R32 1535 2435,,,yes
31,27,27,,no,no,Tomás Martín Etcheverry,26,ARG,ARG,1430,,-15,,Lost in Indian Wells R64,,no
32,31,31,,no,no,Corentin Moutet,26,FRA,FRA,1363,+1,-20,Indian Wells R64 1403 2353,,,yes
33,14,14,,no,no,Arthur Fils,21,FRA,FRA,1290,-1,-150,Indian Wells R32 1340 2240,,,yes
34,13,13,,no,no,Ugo Humbert,27,FRA,FRA,1245,,-40,Indian Wells R64 1285 2235,,,yes
35,33,33,,no,no,Jaume Munar,28,ESP,ESP,1225,+1,-10,,,,no
36,15,15,,no,no,Sebastian Korda,25,USA,USA,1200,+1,-20,Indian Wells R64 (R128 )1220 2170,,,yes
37,33,33,,no,no,Gabriel Diallo,24,CAN,CAN,1165,+1,-10,Indian Wells R64 1185 2135,,,yes
38,10,10,,no,no,Denis Shapovalov,26,CAN,CAN,1160,,+1,Indian Wells R32 (R128 )1210 2110,,,yes
39,19,19,,no,no,Alejandro Tabilo,28,CHI,CHI,1118,+1,-20,Indian Wells R64 (R128 )1138 2088,,,yes
40,33,33,,no,no,Jenson Brooksby,25,USA,USA,1115,+1,-20,,Lost in Indian Wells R64,,no
41,24,24,,no,no,João Fonseca,19,BRA,BRA,1065,-6,-175,Indian Wells R64 (R128 )1085 2035,,,yes
42,30,30,,no,no,Alex Michelsen,21,USA,USA,1065,+2,-20,Indian Wells R64 1085 2035,,,yes
43,3,3,,no,no,Grigor Dimitrov,34,BUL,BUL,1035,-1,-70,Indian Wells R64 (R128 )1055 2005,,,yes
44,17,17,,no,no,Adrian Mannarino,37,FRA,FRA,1035,+4,+10,,Lost in Indian Wells R128,,no
45,39,39,,no,no,Zizou Bergs,26,BEL,BEL,1030,,+2,,Lost in Indian Wells R64,,no
46,36,36,,no,no,Fábián Marozsán,26,HUN,HUN,1020,,-20,,Lost in Indian Wells R128,,no
47,19,19,,no,no,Alexei Popyrin,26,AUS,AUS,1010,-2,-40,,Lost in Indian Wells R128,,no
48,20,20,,no,no,Tomáš Macháč,25,CZE,CZE,1000,+2,-10,,,,no
49,3,3,,no,no,Marin Čilić,37,CRO,CRO,1000,+2,+10,,Lost in Indian Wells R128,,no
50,30,30,,no,no,Nuno Borges,29,POR,POR,995,-1,-25,Indian Wells R64 1015 1965 Advertisement,,,yes
51,3,3,,no,no,Stefanos Tsitsipas,27,GRE,GRE,995,-8,-90,,Lost in Indian Wells R128,,no
52,CH,52,,yes,no,Térence Atmane,24,FRA,FRA,968,,+10,,Lost in Indian Wells R128,,no
53,18,18,,no,no,Sebastián Báez,25,ARG,ARG,960,,+20,Indian Wells R64 980 1930,,,yes
54,31,31,,no,no,Márton Fucsovics,34,HUN,HUN,959,+2,+43,Indian Wells R32 1009 1909,,,yes
55,44,44,,no,no,Daniel Altmaier,27,GER,GER,906,,-15,,Lost in Indian Wells R128,,no
56,55,55,,no,no,Kamil Majchrzak,30,POL,POL,905,+1,+10,Indian Wells R64 (R128 )925 1875,,,yes
57,29,29,,no,no,Giovanni Mpetshi Perricard,22,FRA,FRA,890,-3,-40,,Lost in Indian Wells R128,,no
58,27,27,,no,no,Miomir Kecmanović,26,SRB,SRB,880,,+5,,Lost in Indian Wells R64,,no
59,NCH (62),59,62,yes,yes,Vít Kopřiva,28,CZE,CZE,876,+3,+28,Indian Wells R64,Lost in Qual. Indian Wells R2 Lost in Qual. Indian Wells R2 Indian Wells R64 896 1846,,yes
60,21,21,,no,no,Lorenzo Sonego,30,ITA,ITA,850,,+1,,,,no
61,NCH (63),61,63,yes,yes,Ignacio Buse,21,PER,PER,836,+2,-12,,Lost in Qual. Indian Wells R2,,no
62,45,45,,no,no,Yannick Hanfmann,34,GER,GER,835,,+3,,,,no
63,22,22,,no,no,Botic van de Zandschulp,30,NED,NED,823,-4,-50,,Lost in Indian Wells R128,,no
64,17,17,,no,no,Reilly Opelka,28,USA,USA,803,+4,+17,,Lost in Indian Wells R64,,no
65,6,6,,no,no,Matteo Berrettini,29,ITA,ITA,800,+1,-20,,Lost in Indian Wells R64,,no
66,43,43,,no,no,Camilo Ugo Carabelli,26,ARG,ARG,795,+1,+5,,Lost in Indian Wells R64,,no
67,NCH (70),67,70,yes,yes,Juan Manuel Cerúndolo,24,ARG,ARG,786,+3,+8,Indian Wells R64 806 1756,,,yes
68,54,54,,no,no,Valentin Royer,24,FRA,FRA,782,-8,-90,,Lost in Indian Wells R128,,no
69,59,59,,no,no,Raphaël Collignon,24,BEL,BEL,743,+8,+10,,Lost in Indian Wells R128,,no
70,64,64,,no,no,Ethan Quinn,21,USA,USA,741,+3,-20,,Lost in Indian Wells R128,,no
71,NCH (75),71,75,yes,yes,Emilio Nava,24,USA,USA,741,+4,-12,,Lost in Indian Wells R128,,no
72,58,58,,no,no,Arthur Cazaux,23,FRA,FRA,741,,+4,,,,no
73,6,6,,no,no,Hubert Hurkacz,29,POL,POL,735,-2,-40,,Lost in Indian Wells R128,,no
74,67,67,,no,no,Eliot Spizzirri,24,USA,USA,726,+4,-5,,,,no
75,23,23,,no,no,Damir Džumhur,33,BIH,BIH,723,-11,-117,,Lost in Indian Wells R128,,no
76,21,21,,no,no,Jan Lennard Struff,35,GER,GER,719,,+4,,Lost in Indian Wells R128,,no
77,37,37,,no,no,Marcos Giron,32,USA,USA,710,-8,-70,,Lost in Indian Wells R64,,no
78,29,29,,no,no,Mariano Navone,25,ARG,ARG,705,+1,-20,,Lost in Indian Wells R128,,no
79,46,46,,no,no,James Duckworth,34,AUS,AUS,691,,+4,,Lost in Indian Wells R128,,no
80,74,74,,no,no,Thiago Agustín Tirante,24,ARG,ARG,691,-6,-65,,Lost in Qual. Indian Wells R2,,no
81,54,54,,no,no,Francisco Comesaña,25,ARG,ARG,679,+1,-15,,Lost in Indian Wells R128,,no
82,49,49,,no,no,Jacob Fearnley,24,GBR,GBR,679,+5,+17,Indian Wells R64 699 1649,,,yes
83,45,45,,no,no,Alexander Shevchenko,25,KAZ,KAZ,676,+5,+17,Indian Wells R64 696 1646,,,yes
84,38,38,,no,no,Alexandre Müller,29,FRA,FRA,675,-3,-40,,,,no
85,76,76,,no,no,Filip Misolic,24,AUT,AUT,671,,-1,,,,no
86,71,71,,no,no,Jesper de Jong,25,NED,NED,665,,,,,,no
87,9,9,,no,no,Roberto Bautista Agut,37,ESP,ESP,665,+6,+20,Indian Wells R64 (R128 )685 1635,,,yes
88,48,48,,no,no,Aleksandar Vukic,29,AUS,AUS,656,,+1,,Lost in Qual. Indian Wells R2,,no
89,3,3,,no,no,Stan Wawrinka,40,SUI,SUI,649,,+3,,,,no
90,17,17,,no,no,Cristian Garín,29,CHI,CHI,646,,-10,,,,no
91,NCH (98),91,98,yes,yes,Zachary Svajda,23,USA,USA,644,+8,+30,,Lost in Indian Wells R64 (R128 ),,no
92,54,54,,no,no,Aleksandar Kovačević,27,USA,USA,641,-20,-130,Indian Wells R64 (R128 )661 1611,,,yes
93,NCH (95),93,95,yes,yes,Patrick Kypson,26,USA,USA,640,,+2,,Lost in Qual. Indian Wells R1,,no
94,63,63,,no,no,Mattia Bellucci,24,ITA,ITA,637,,-3,,Lost in Indian Wells R128,,no
95,74,74,,no,no,Adam Walton,26,AUS,AUS,630,-4,-20,,Lost in Indian Wells R64,,no
96,94,94,,no,no,Alexander Blockx,20,BEL,BEL,626,,+1,,Lost in Qual. Indian Wells R1,,no
97,30,30,,no,no,Matteo Arnaldi,25,ITA,ITA,625,-12,-40,,Lost in Indian Wells R128,,no
98,86,86,,no,no,Dalibor Svrčina,23,CZE,CZE,619,+11,+50,**Qual. Indian Wells W**,Lost in Indian Wells R64,,yes
99,96,96,,no,no,Román Andrés Burruchaga,24,ARG,ARG,619,-1,+2,,Lost in Qual. Indian Wells R2,,no
100,NCH (101),100,101,yes,yes,Adolfo Daniel Vallejo,21,PAR,PAR,609,+4,+16,Brasilia SF 631 662 Advertisement,,,yes
101,83,83,,no,no,Carlos Taberner,28,ESP,ESP,608,,-1,,,,no
102,101,101,,no,no,Vilius Gaubas,21,LTU,LTU,603,,-1,,,,no
103,37,37,,no,no,Sebastian Ofner,29,AUT,AUT,596,+5,+25,Thionville SF 621 671,,,yes
104,58,58,,no,no,Hugo Gaston,25,FRA,FRA,594,-8,-37,Thionville SF 619 669,,,yes
105,42,42,,no,no,Benjamin Bonzi,29,FRA,FRA,591,+6,+27,Indian Wells R64**Qual. Indian Wells W****Qual. Indian Wells W** Indian Wells R64 611 1561,,,yes
106,NCH (115),106,115,yes,yes,Dino Prižmić,20,CRO,CRO,591,+13,+50,**Qual. Indian Wells W**,Lost in Indian Wells R64,,yes
107,103,103,,no,no,Rafael Jódar,19,ESP,ESP,588,-4,-6,,Lost in Indian Wells R128,,no
108,NCH (113),108,113,yes,yes,Sho Shimabukuro,28,JPN,JPN,584,+5,+30,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
109,46,46,,no,no,Quentin Halys,29,FRA,FRA,580,-7,-20,,Lost in Indian Wells R128,,no
110,63,63,,no,no,Luca Van Assche,21,FRA,FRA,578,-5,-12,,Lost in Qual. Indian Wells R1,,no
111,108,108,,no,no,Francesco Maestrelli,23,ITA,ITA,577,+3,+24,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
112,36,36,,no,no,Pedro Martínez,28,ESP,ESP,576,-6,-10,,,,no
113,95,95,,no,no,Tristan Schoolkate,25,AUS,AUS,570,+5,+23,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
114,62,62,,no,no,Rinky Hijikata,25,AUS,AUS,567,+3,+20,Indian Wells R64**Qual. Indian Wells W****Qual. Indian Wells W** Indian Wells R64 587 1537,,,yes
115,57,57,,no,no,Hamad Medjedović,22,SRB,SRB,565,,-5,,,,no
116,10,10,,no,no,Pablo Carreño Busta,34,ESP,ESP,561,-9,-17,,,,no
117,54,54,,no,no,Yibing Wu,26,CHN,CHN,559,,-5,,,,no
118,93,93,,no,no,Tomás Barrios Vera,28,CHI,CHI,551,,-3,,Lost in Qual. Indian Wells R2,,no
119,26,26,,no,no,Jordan Thompson,31,AUS,AUS,538,-3,-10,,,,no
120,102,102,,no,no,Elmer Møller,22,DEN,DEN,534,,+1,,Lost in Brasilia R32,,no
121,CH,121,,yes,no,Jan Choinski,29,GBR,GBR,532,+1,+2,,Lost in Thionville QF,,no
122,120,120,,no,no,Titouan Droguet,24,FRA,FRA,528,,+2,,,,no
123,37,37,,no,no,Mackenzie McDonald,30,USA,USA,518,+3,+20,Indian Wells R64**Qual. Indian Wells W****Qual. Indian Wells W** Indian Wells R64 538 1488,,,yes
124,123,123,,no,no,Coleman Wong,21,HKG,HKG,515,-1,-13,,Lost in Qual. Indian Wells R1,,no
125,91,91,,no,no,Otto Virtanen,24,FIN,FIN,512,+3,+25,Thionville SF 537 587,,,yes
126,23,23,,no,no,Dušan Lajović,35,SRB,SRB,511,-6,-24,,,,no
127,125,125,,no,no,Andrea Pellegrino,28,ITA,ITA,510,,-2,,,,no
128,53,53,,no,no,Christopher O'Connell,31,AUS,AUS,493,,-1,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
129,92,92,,no,no,Shintaro Mochizuki,22,JPN,JPN,484,+1,+10,,Lost in Qual. Indian Wells R2,,no
130,112,112,,no,no,Marco Trungelliti,36,ARG,ARG,471,+2,+6,,Lost in Kigali 1 QF,,no
131,CH,131,,yes,no,Dane Sweeny,25,AUS,AUS,470,,+2,,Lost in Qual. Indian Wells R2,,no
132,125,125,,no,no,Martin Damm,22,USA,USA,469,-3,-8,,Lost in Indian Wells R128,,no
133,NCH (139),133,139,yes,yes,Daniel Mérida,21,ESP,ESP,458,+6,+26,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
134,CH,134,,yes,no,Jack Pinnington Jones,22,GBR,GBR,456,,,,Lost in Qual. Indian Wells R1,,no
135,67,67,,no,no,Luca Nardi,22,ITA,ITA,444,,-10,,Lost in Qual. Indian Wells R1,,no
136,83,83,,no,no,Chun Hsin Tseng,24,TWN,TWN,441,+8,+27,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
137,16,16,,no,no,Nikoloz Basilashvili,34,GEO,GEO,438,-4,-26,,Lost in Qual. Indian Wells R2,,no
138,134,134,,no,no,Moez Echargui,33,TUN,TUN,435,,,,Lost in Qual. Indian Wells R1,,no
139,137,137,,no,no,Chris Rodesch,24,LUX,LUX,434,-2,-12,,,,no
140,89,89,,no,no,Francesco Passaro,25,ITA,ITA,431,,,,,,no
141,132,132,,no,no,Nicolai Budkov Kjaer,19,NOR,NOR,430,+9,+23,Thionville SF 455 505,,,yes
142,NCH (145),142,145,yes,yes,Michael Zheng,22,USA,USA,414,,+3,,Lost in Indian Wells R128,,no
143,102,102,,no,no,Kyrian Jacquet,24,FRA,FRA,407,,+6,,,,no
144,101,101,,no,no,Billy Harris,31,GBR,GBR,406,,+7,,Lost in Qual. Indian Wells R1,,no
145,113,113,,no,no,Liam Draxl,24,CAN,CAN,406,+2,-6,,Lost in Qual. Indian Wells R1,,no
146,106,106,,no,no,Zsombor Piros,26,HUN,HUN,402,-4,-14,,,,no
147,31,31,,no,no,Lloyd Harris,29,RSA,RSA,399,,+5,Fujairah 1 R32 403 449,,,yes
148,NCH (156),148,156,yes,yes,Arthur Géa,21,FRA,FRA,396,+13,+19,,Lost in Kigali 1 SF,,no
149,64,64,,no,no,Yunchaokete Bu,24,CHN,CHN,394,-8,-30,,,,no
150,110,110,,no,no,Martin Landaluce,20,ESP,ESP,394,+5,+3,,Lost in Qual. Indian Wells R2 Advertisement,,no
151,16,16,,no,no,Nicolás Jarry,30,CHI,CHI,391,,+3,,Lost in Qual. Indian Wells R1,,no
152,6,6,,no,no,Gaël Monfils,39,FRA,FRA,390,-4,-20,,Lost in Indian Wells R64 (R128 ),,no
153,139,139,,no,no,Ugo Blanchet,27,FRA,FRA,389,+9,+14,,Lost in Thionville QF,,no
154,149,149,,no,no,Henrique Rocha,21,POR,POR,386,+15,+22,Brasilia SF 408 439,,,yes
155,109,109,,no,no,Lukáš Klein,27,SVK,SVK,386,,+3,,,,no
156,7,7,,no,no,David Goffin,35,BEL,BEL,385,-13,-30,,Lost in Qual. Indian Wells R1,,no
157,87,87,,no,no,Jaime Faria,22,POR,POR,381,+6,+6,,Lost in Brasilia R16,,no
158,145,145,,no,no,Mark Lajal,22,EST,EST,379,,+2,,,,no
159,64,64,,no,no,Hugo Dellien,32,BOL,BOL,375,,+5,,,,no
160,110,110,,no,no,Giulio Zeppieri,24,ITA,ITA,374,-7,-23,,Lost in Thionville R16,,no
161,133,133,,no,no,Colton Smith,23,USA,USA,371,-25,-75,,Lost in Qual. Indian Wells R1,,no
162,60,60,,no,no,Stefano Travaglia,34,ITA,ITA,370,,+4,,Lost in Qual. Indian Wells R1,,no
163,125,125,,no,no,Alex Bolt,33,AUS,AUS,369,,+4,,Lost in Qual. Indian Wells R1,,no
164,49,49,,no,no,Roberto Carballés Baena,32,ESP,ESP,365,+4,-3,,Lost in Kigali 1 R32,,no
165,157,157,,no,no,Rei Sakamoto,19,JPN,JPN,363,-6,-19,,Lost in Qual. Indian Wells R1,,no
166,24,24,,no,no,Yoshihito Nishioka,30,JPN,JPN,361,,+4,,,,no
167,159,159,,no,no,Luka Mikrut,21,CRO,CRO,360,-2,-11,,Lost in Kigali 1 R16,,no
168,117,117,,no,no,Leandro Riedi,24,SUI,SUI,356,,+4,,Lost in Qual. Indian Wells R1,,no
169,105,105,,no,no,Elias Ymer,29,SWE,SWE,355,+5,+3,,Lost in Qual. Indian Wells R2,,no
170,123,123,,no,no,Jérôme Kym,23,SUI,SUI,354,+10,+12,,Lost in Kigali 1 QF,,no
171,103,103,,no,no,Harold Mayot,24,FRA,FRA,347,,+7,,,,no
172,170,170,,no,no,Alex Barrena,23,ARG,ARG,347,,+7,,,,no
173,147,147,,no,no,Guy Den Ouden,23,NED,NED,341,-17,-50,,Lost in Brasilia R32,,no
174,152,152,,no,no,Arthur Fery,23,GBR,GBR,339,-1,-16,,,,no
175,12,12,,no,no,Borna Ćorić,29,CRO,CRO,338,-29,-75,,,,no
176,NCH (184),176,184,yes,yes,Clément Chidekh,24,FRA,FRA,334,+11,+4,,Lost in Thionville R16,,no
177,153,153,,no,no,Jay Clarke,27,GBR,GBR,333,,+7,,Lost in Kigali 1 R32,,no
178,133,133,,no,no,Federico Agustin Gomez,29,ARG,ARG,331,,+7,,Lost in Qual. Indian Wells R1,,no
179,167,167,,no,no,Daniil Glinka,25,EST,EST,328,-3,-21,,Lost in Thionville R32,,no
180,168,168,,no,no,Nicolás Mejía,26,COL,COL,324,+1,-14,,Lost in Qual. Indian Wells R1,,no
181,156,156,,no,no,Vitaliy Sachko,28,UKR,UKR,323,+7,-6,,Lost in Qual. Indian Wells R1,,no
182,17,17,,no,no,Bernard Tomic,33,AUS,AUS,323,,+7,,,,no
183,36,36,,no,no,Pierre Hugues Herbert,34,FRA,FRA,320,-26,-68,,Lost in Thionville R16,,no
184,87,87,,no,no,Jurij Rodionov,26,AUT,AUT,318,-7,-30,,Lost in Thionville QF,,no
185,180,180,,no,no,Justin Engel,18,GER,GER,315,,+7,,Lost in Thionville R32,,no
186,131,131,,no,no,Pablo Llamas Ruiz,23,ESP,ESP,314,,+7,,,,no
187,72,72,,no,no,Borna Gojo,28,CRO,CRO,311,,+7,,,,no
188,125,125,,no,no,Matteo Gigante,24,ITA,ITA,310,-17,-50,,,,no
189,NCH (214),189,214,yes,yes,Joel Schwärzler,20,AUT,AUT,310,+25,+38,Kigali 1 F 341 341,,,yes
190,95,95,,no,no,Hugo Grenier,29,FRA,FRA,310,,+5,,Lost in Thionville R32,,no
191,123,123,,no,no,Timofey Skatov,25,KAZ,KAZ,310,,-8,,Lost in Thionville R32,,no
192,111,111,,no,no,Zdeněk Kolář,29,CZE,CZE,310,+5,+2,,Lost in Kigali 1 R16,,no
193,183,183,,no,no,Oliver Crawford,26,GBR,GBR,309,,+3,,,,no
194,99,99,,no,no,Nishesh Basavareddy,20,USA,USA,306,,+4,,,,no
195,190,190,,no,no,Clément Tabur,26,FRA,FRA,304,-5,-14,,Lost in Thionville R32,,no
196,38,38,,no,no,Alex Molčan,28,SVK,SVK,302,,+4,,Lost in Thionville R32,,no
197,144,144,,no,no,August Holmgren,27,DEN,DEN,301,,+4,,Lost in Thionville R32,,no
198,21,21,,no,no,Daniel Evans,35,GBR,GBR,300,,+4,,,,no
199,183,183,,no,no,Federico Cina,18,ITA,ITA,299,-16,-36,,,,no
200,127,127,,no,no,Lorenzo Giustino,34,ITA,ITA,296,+4,+4,,Lost in Hersonissos 1 QF Advertisement,,no
201,194,194,,no,no,Dan Added,26,FRA,FRA,295,,+2,,Lost in Thionville R32,,no
202,27,27,,no,no,Laslo Djere,30,SRB,SRB,288,,+4,,,,no
203,NCH (208),203,208,yes,yes,Juan Carlos Prado Angelo,21,BOL,BOL,288,+7,+9,,Lost in Brasilia QF,,no
204,175,175,,no,no,Álvaro Guillén Meza,23,ECU,ECU,287,,+3,,Lost in Brasilia R32,,no
205,125,125,,no,no,Juan Pablo Ficovich,29,ARG,ARG,286,-19,-44,,Lost in Brasilia R32,,no
206,153,153,,no,no,Alexis Galarneau,27,CAN,CAN,285,+13,+20,**Qual. Indian Wells W**,Lost in Indian Wells R128,,yes
207,187,187,,no,no,João Lucas Reis Da Silva,25,BRA,BRA,281,-2,-10,,Lost in Brasilia R16,,no
208,201,201,,no,no,Gilles Arnaud Bailly,20,BEL,BEL,280,,+1,,Lost in Thionville R32,,no
209,NCH (212),209,212,yes,yes,Remy Bertola,27,SUI,SUI,273,,+3,,Lost in Thionville R32,,no
210,205,205,,no,no,Gonzalo Bueno,21,PER,PER,273,,+3,,,,no
211,NCH (215),211,215,yes,yes,Matej Dodig,20,CRO,CRO,271,,+4,,,,no
212,36,36,,no,no,Roman Safiullin,28,RUS,RUS,267,-13,-36,,Lost in Thionville R16,,no
213,NCH (243),213,243,yes,yes,Toby Samuel,23,GBR,GBR,266,+31,+38,Hersonissos 1 SF**Vale Do Lobo W****Vale Do Lobo W** Hersonissos 1 SF 277 302,,,yes
214,47,47,,no,no,Marc-Andrea Hüsler,29,SUI,SUI,262,,+7,,,,no
215,214,214,,no,no,Ilia Simakin,22,RUS,RUS,260,,+8,,,,no
216,184,184,,no,no,Luka Pavlovic,25,FRA,FRA,259,-5,-17,,Lost in Kigali 1 QF,,no
217,16,16,,no,no,Marco Cecchinato,33,ITA,ITA,259,+8,+8,,Lost in Kigali 1 SF,,no
218,NCH (220),218,220,yes,yes,Stefanos Sakellaridis,21,GRE,GRE,259,+6,+6,Hersonissos 1 SF 270 295,,,yes
219,NCH (220),219,220,yes,yes,Yi Zhou,20,CHN,CHN,258,+3,-3,Fujairah 1 R32 262 308,,,yes
220,200,200,,no,no,George Loffhagen,24,GBR,GBR,256,-12,-25,,Lost in Thionville R32,,no
221,158,158,,no,no,Yu-hsiou Hsu,26,TWN,TWN,251,+6,+4,Launceston SF,Lost in Burnie R16 Lost in Burnie R16 Launceston SF 259 268,,yes
222,56,56,,no,no,Daniel Elahi Galán,29,COL,COL,250,-40,-87,,Lost in Brasilia R32,,no
223,216,216,,no,no,Lautaro Midon,21,ARG,ARG,250,-7,-21,,,,no
224,47,47,,no,no,Facundo Díaz Acosta,25,ARG,ARG,248,+14,+12,,Lost in Brasilia QF,,no
225,157,157,,no,no,Lukas Neumayer,23,AUT,AUT,247,+5,+4,,Lost in Vale Do Lobo QF Lost in Hersonissos 1 QF,,no
226,63,63,,no,no,Jason Kubler,32,AUS,AUS,245,-9,-25,Fujairah 1 R32 249 295,,,yes
227,99,99,,no,no,Brandon Holt,27,USA,USA,243,,+2,,,,no
228,131,131,,no,no,Genaro Alberto Olivieri,27,ARG,ARG,240,-2,-9,,,,no
229,155,155,,no,no,Dmitry Popko,29,KAZ,KAZ,239,,+5,,,,no
230,NCH (232),230,232,yes,yes,Andrés Andrade,27,ECU,ECU,239,,+6,,,,no
231,106,106,,no,no,Tristan Boyer,24,USA,USA,238,-13,-30,,Lost in Brasilia R32,,no
232,177,177,,no,no,Andrea Collarini,34,ARG,ARG,238,-4,-6,,,,no
233,157,157,,no,no,Santiago Taverna,26,ARG,ARG,238,,+4,Yerba Buena QF 243 260,,,yes
234,191,191,,no,no,Nerman Fatić,31,BIH,BIH,237,-1,-2,,,,no
235,72,72,,no,no,Yosuke Watanuki,27,JPN,JPN,233,-60,-116,**Qual. Thionville W**,Lost in Thionville R32,,yes
236,147,147,,no,no,Kaichi Uchida,31,JPN,JPN,233,,+5,,,,no
237,58,58,,no,no,Thiago Seyboth Wild,25,BRA,BRA,232,-17,-30,,,,no
238,168,168,,no,no,Frederico Ferreira Silva,30,POR,POR,231,+2,-2,Fujairah 1 R32 231 275,,,yes
239,142,142,,no,no,Alejandro Moro Cañas,25,ESP,ESP,231,,+3,,Lost in Hersonissos 1 R32,,no
240,196,196,,no,no,Rio Noguchi,27,JPN,JPN,225,,+7,Fujairah 1 R32 228 274,,,yes
241,117,117,,no,no,Felipe Meligeni Alves,28,BRA,BRA,223,,+7,,Lost in Brasilia R32,,no
242,164,164,,no,no,James McCabe,22,AUS,AUS,222,-11,-19,Fujairah 1 R32 226 272,,,yes
243,212,212,,no,no,Johannus Monday,24,GBR,GBR,221,,+6,,,,no
244,142,142,,no,no,Ivan Gakhov,29,RUS,RUS,221,,+7,,Lost in Qual. Thionville R1,,no
245,CH,245,,yes,no,Tom Gentzsch,22,GER,GER,219,+1,-8,,,,no
246,210,210,,no,no,Filip Jianu,24,ROU,ROU,219,,+6,,Lost in Kigali 1 R16,,no
247,97,97,,no,no,Kimmer Coppejans,32,BEL,BEL,218,+3,-3,,,,no
248,NCH (253),248,253,yes,yes,Felix Gill,23,GBR,GBR,216,,+5,,,,no
249,197,197,,no,no,Pol Martín Tiffon,26,ESP,ESP,215,,+5,,Lost in Kigali 1 R32,,no
250,135,135,,no,no,Mitchell Krueger,32,USA,USA,214,,+5,,Lost in Qual. Indian Wells R1 Advertisement,,no
251,235,235,,no,no,Marko Topo,22,GER,GER,214,-16,-25,,,,no
